TermID	Name	Value	LogSize	Frequency	Uniqueness	Dispensability	Representative
"GO:0001228"	"DNA-binding transcription activator activity, RNA polymerase II-specific"	-3.878173481618193	2.603144372620182	2.0322105370116343	0.9871152611781192	0.04348858	null
"GO:0005021"	"vascular endothelial growth factor receptor activity"	-4.138887665273572	0.9030899869919435	0.035563684397703604	0.7177467687395335	-0	null
"GO:0004713"	"protein tyrosine kinase activity"	-2.2745687699538997	2.1522883443830563	0.7163542142966012	0.7354224166309509	0.65255792	5021
"GO:0004714"	"transmembrane receptor protein tyrosine kinase activity"	-3.5760002367274737	1.8129133566428555	0.3251536859218615	0.6975872642684207	0.80219692	5021
"GO:0005003"	"ephrin receptor activity"	-1.579577476229831	1.2041199826559248	0.07620789513793629	0.7017248273853904	0.84956151	5021
"GO:0005005"	"transmembrane-ephrin receptor activity"	-1.607695058876231	0.7781512503836436	0.02540263171264543	0.7189208589092901	0.70408332	5021
"GO:0019199"	"transmembrane receptor protein kinase activity"	-2.919005142656515	1.9084850188786497	0.4064421074023269	0.7446123527958912	0.50683611	5021
"GO:0005109"	"frizzled binding"	-2.9832960410050955	1.4313637641589874	0.13209368490575624	0.8730301306787889	0.09197412	null
"GO:0005160"	"transforming growth factor beta receptor binding"	-1.3754312825133066	1.380211241711606	0.11685210587816898	0.8740728187796992	0.38267965	null
"GO:0005501"	"retinoid binding"	-2.049460050353573	1.5185139398778875	0.16257684296093075	0.9696075869093594	0.02949872	null
"GO:0008301"	"DNA binding, bending"	-1.500879633303637	1.1139433523068367	0.060966316110349035	0.8202669578530949	0.38783495	null
"GO:0033550"	"MAP kinase tyrosine phosphatase activity"	-2.365562232688215	0.3010299956639812	0.005080526342529086	0.7634806314352994	0.21793271	null
"GO:0008138"	"protein tyrosine/serine/threonine phosphatase activity"	-1.3475939841504838	1.4313637641589874	0.13209368490575624	0.7389384862846508	0.68882075	33550
"GO:0008330"	"protein tyrosine/threonine phosphatase activity"	-2.1388188975219964	0.6020599913279624	0.015241579027587259	0.7672071652524249	0.5118416	33550
"GO:0017017"	"MAP kinase tyrosine/serine/threonine phosphatase activity"	-2.2396287798742813	1.146128035678238	0.06604684245287812	0.7326616129518414	0.84175101	33550
"GO:0033549"	"MAP kinase phosphatase activity"	-1.7264651871398617	1.1760912590556813	0.07112736879540721	0.7475529986105717	0.59606868	33550
"GO:0045296"	"cadherin binding"	-2.049460050353573	1.462397997898956	0.14225473759081442	0.9351584964219731	0.09262737	null
"GO:0048018"	"receptor ligand activity"	-2.672379459666651	2.7041505168397992	2.5656658029771884	0.8101706365252932	0.49753389	null
"GO:0070016"	"armadillo repeat domain binding"	-2.1388188975219964	0.8450980400142568	0.030483158055174518	0.9184975729102146	0.08071138	null
"GO:0070411"	"I-SMAD binding"	-1.579577476229831	1.0791812460476249	0.05588578976781994	0.9396082379035026	0.08501475	null
"GO:0070696"	"transmembrane receptor protein serine/threonine kinase binding"	-2.695883960588105	1.2787536009528289	0.09144947416552354	0.8761157258006692	0.37579578	null
"GO:0070742"	"C2H2 zinc finger domain binding"	-1.7860693347004026	1.1760912590556813	0.07112736879540721	0.9148738159581932	0.44369554	null
"GO:0140297"	"DNA-binding transcription factor binding"	-4.105345227227444	2.61066016308988	2.067774221409338	0.8312926642061009	0.04020664	null
"GO:0001221"	"transcription coregulator binding"	-1.552709952652679	1.968482948553935	0.4674084235126759	0.8481902643585572	0.77722356	140297
"GO:0061629"	"RNA polymerase II-specific DNA-binding transcription factor binding"	-4.138887665273572	2.459392487759231	1.4581110603058478	0.8352661102883058	0.88629871	140297
"GO:1990837"	"sequence-specific double-stranded DNA binding"	-8.345713856389356	2.936513742478893	4.384494233602601	0.6712290201205457	0	null
"GO:0000976"	"transcription cis-regulatory region binding"	-6.120672686156458	2.8651039746411278	3.718945282731291	0.6648924369267232	0.90501715	1990837
"GO:0000977"	"RNA polymerase II transcription regulatory region sequence-specific DNA binding"	-4.919918848408604	2.7972675408307164	3.1804094904232074	0.6703960055279988	0.94002446	1990837
"GO:0000978"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding"	-4.073410473498566	2.709269960975831	2.596148961032363	0.6774088414206556	0.91254204	1990837
"GO:0000987"	"cis-regulatory region sequence-specific DNA binding"	-3.724918219539719	2.7299742856995555	2.72316211959559	0.6757779912208118	0.9188635	1990837
"GO:0003690"	"double-stranded DNA binding"	-7.722967602346155	2.9703468762300935	4.740131077579638	0.7250035895678216	0.66121316	1990837
"GO:0043565"	"sequence-specific DNA binding"	-7.10296142760021	3.000434077479319	5.080526342529086	0.7228119537739374	0.67737269	1990837
